,Date,AirPressure_22m_hPa,AccumulatedPrecipitation_mm,WindSpeed_22m_ms,WindSpeed_16.3m_ms,WindSpeed_12.3m_ms,WindSpeed_2.3m_ms,WindDirection_22m_deg,AirHumidity_22m_percent,AirHumidity_16.3m_percent,AirHumidity_12.3m_percent,AirHumidity_8.1m_percent,AirHumidity_2.3m_percent,AirHumidity_0.9m_percent,AirTemperature_22m_degC,AirTemperature_16.3m_degC,AirTemperature_12.3m_degC,AirTemperature_8.1m_degC,AirTemperature_2.3m_degC,AirTemperature_0.9m_degC,VPD_22m_hPa,VPD_16.3m_hPa,VPD_12.3m_hPa,VPD_8.1m_hPa,VPD_2.3m_hPa,VPD_0.9m_hPa,PAR_incoming_22m_umol_m2_s1,PAR_reflected_22m_umol_m2_s1,ShortWaveRadiation_incoming_22m_Wm2,ShortWaveRadiation_reflected_22m_Wm2,LongWaveRadiation_downwelling_22m_Wm2,LongWaveRadiation_upwelling_22m_Wm2,GlobalRadiation_22m_Wm2,DiffuseRadiation_22m_Wm2,Fraction_of_DiffuseRadiation,SunshineDuration_minutes_per_12hours,SoilTemperature_30cm_degC,SoilTemperature_60cm_degC,SoilTemperature_100cm_degC,SoilMoisture_30cm_percent,SoilMoisture_60cm_percent,SoilMoisture_100cm_percent,NEE_umol_m2_s1,LatentHeatFlux_Wm2,SensibleHeatFlux_Wm2,GroundHeatFlux_Wm2,CO2_concentration,Year,Month,Day,season,ET_ET_pot
516,31/07/2015,1003.719697,NA,1.331015152,1.067,0.724121212,0.00080303,96.43636364,89.8,88.15,91.94242424,92.88787879,92.66363636,91.30454545,25.57424242,25.29090909,24.90757576,24.5530303,25.23333333,24.68030303,3.616031826,4.086640488,2.786961678,2.371972206,2.481456553,2.854069889,0.016075758,0,0,0,-35.37242424,-3.006712121,0,0,1,0,28.43863637,28.06515152,28.05505051,27.03939394,24.73560606,23.67121212,8.331253259,15.67492727,-22.46261818,-16.1822477,405.2528187,2015,7,31,drought_enzo,-0.317974303
517,01/08/2015,1004.424242,NA,0.763848485,0.630833333,0.399969697,0,224.3439394,97.89242424,96.95757576,99.52424242,98.26212121,97.0469697,96.72727273,23.98030303,23.66363636,23.23030303,23.19848485,23.94545455,23.23333333,0.645063771,0.90885986,0.142182004,0.504428399,0.888143366,0.952670724,0.022893939,0,0,0.016075758,-31.12327273,-1.667590909,0,0,1,0,27.92424243,28.16843435,28.06616162,26.95,25.45858586,23.66212121,10.46023079,2.997254545,-17.31936364,-17.83982346,393.4221888,2015,8,1,drought_enzo,-0.488372295
518,02/08/2015,1003.930303,NA,1.853045455,1.508787879,1.077378788,0.058621212,115.0772727,91.30454546,89.53030303,92.94393939,93.85454546,93.45454546,92.35,25.08030303,24.87272727,24.61818182,24.44393939,25.17878788,24.62121212,3.041701436,3.537721648,2.361453046,2.000931165,2.196032473,2.5052428,0.015984849,0,0,0.041983333,-28.34175758,-1.783787879,0,0.016924242,1,0,28.175,27.84166667,28.02222222,26.9469697,24.50984848,23.63838384,8.507955791,22.33734227,-23.12996364,-16.15345982,402.704986,2015,8,2,drought_enzo,-0.103463647
519,03/08/2015,1004.236364,NA,0.811893939,0.659878788,0.460121212,0,156.3151515,99.37424242,98.84545455,99.89393939,99.29545455,98.61212121,98.22121212,22.58333333,22.36969697,22.20909091,22.36818182,23.06818182,22.37424242,0.185701591,0.329638723,0.030762166,0.195991858,0.396244415,0.493235306,0,0,0,0,-24.68159091,-0.347939394,0,0,1,0,27.45984849,27.8189394,27.99292929,27.05,24.60707071,23.68484849,7.6306159,10.81719545,-12.10354545,-21.92315679,414.8386085,2015,8,3,drought_enzo,-0.033030252
520,04/08/2015,1003.206061,NA,1.288015151,1.035378788,0.712909091,0.156590909,110.0727273,89.85909091,88.59545455,92.56818182,94.54848485,95.67727273,95.18787879,25.32424242,25.03939394,24.71060606,24.32272727,24.82272727,24.20909091,3.453611755,3.757405528,2.39389251,1.684325597,1.372085076,1.488331719,0.021818182,0,0,0.077508772,-26.48590909,-3.329287879,0,0,1,0,27.49318182,27.62828283,27.90555556,27.04848485,24.91843434,23.64292929,8.340909432,6.144193636,-15.51431364,-16.41406588,415.3034467,2015,8,4,drought_enzo,-0.180123022
521,05/08/2015,1001.656061,NA,1.539,1.182166667,0.776242424,0.186136364,153.7257576,88.66060606,88.12575758,93.08636364,96.50606061,96.23030303,95.5030303,25.41060606,24.95151515,24.42575758,23.88484848,24.55454545,23.93939394,3.842584324,3.869417168,2.190872491,1.064529266,1.1868243,1.377143161,0.022863636,0,0,0,-33.27206061,-5.034333333,0,0,1,0,27.47575758,27.74772727,27.83535353,27,25.65227273,23.62272727,9.044181091,9.197462273,-18.10245,-16.89588407,399.2287863,2015,8,5,drought_enzo,-0.527858002
522,06/08/2015,1001.527273,NA,1.377060606,1.090848485,0.780727273,0.141909091,149.7454545,93.25,91.5,94.86515152,95.44090909,95.31212121,94.91818182,25.27272727,25.07424242,24.83333333,24.71969697,25.38333333,24.7469697,2.350800552,2.848167502,1.714337375,1.46457606,1.55254303,1.639733148,0.016530303,0,0,0,-26.55392424,-2.233075758,0,0,1,0,27.73030303,27.7469697,27.78535354,27,25.64166667,23.61565657,9.393870309,9.146528091,-16.3532,-14.67012649,415.667534,2015,8,6,drought_enzo,-0.210216596
523,07/08/2015,1001.666667,NA,1.897030303,1.499318182,1.019030303,3.03E-05,141.4136364,88.31969697,86.63333333,90.40454545,93.05151515,94.01818182,93.85606061,25.37424242,25.15454545,24.8469697,24.43939394,25.04090909,24.46515152,3.976050533,4.440855026,3.142062413,2.194786884,1.94044549,1.930471024,0,0,0,0,-31.09418182,-3.186106061,0,0,1,0,27.69015152,27.82348485,27.79393939,27,25.65,23.60606061,7.8602167,7.442590909,-18.40281818,-17.1792174,408.3297866,2015,8,7,drought_enzo,-0.176230201
524,08/08/2015,1000.459091,NA,1.310106061,0.994878788,0.652030303,6.06E-05,116.4090909,93.24848485,91.99545454,95.63030303,95.76969697,96.19090909,95.86969697,25.45757576,25.18484848,24.90909091,24.73636364,25.26818182,24.71515152,2.257537688,2.602767465,1.402364128,1.338011903,1.23904832,1.315569175,0.017863636,0,0,0,-26.61059091,-2.276651515,0,0,1,0,27.63703704,27.675,27.60679012,26.9037037,25.84722222,23.58549383,7.967949832,6.102017727,-15.28625909,-15.38457527,407.2331292,2015,8,8,drought_enzo,-0.236961495
525,09/08/2015,1000.512121,NA,1.615151515,1.312075758,0.952621212,0.005015152,160.2439394,97.75,95.74242424,98.73484848,98.76060606,98.7469697,99.66666667,24.72878788,24.64393939,24.51363636,24.54090909,25.23030303,24.43333333,0.727809386,1.339538322,0.399466847,0.383035379,0.402220347,0.106234316,0,0,0.045742424,0.1395,-22.10625758,0.018727273,0,0,1,0,28.03560606,27.93181818,27.77979798,27.14772727,25.75,23.63737374,7.98358825,20.99592273,-17.16309591,-18.36255073,407.8417581,2015,8,9,drought_enzo,-0.238466765
526,10/08/2015,1001.85303,NA,2.16430303,1.751151515,1.238454545,0.007060606,143.4166667,87.70757576,86.00151515,89.58939394,92.30606061,93.99242424,93.53939394,25.51666667,25.32727273,25.07575758,24.67121212,25.17424242,24.65454546,4.311058362,4.78522967,3.530612803,2.509918549,1.984341345,2.079812954,0,0,0,0.019052632,-35.38412121,-2.739651515,0,0,1,0,27.96212121,27.98030303,27.82373737,27.13560606,25.7,23.65858586,8.281892045,13.64611818,-29.30677273,-19.44285376,406.4261187,2015,8,10,drought_enzo,-0.287003105
527,11/08/2015,1002.865152,NA,1.211712121,0.960530303,0.669818182,0.015621212,177.1409091,87.02121212,86.46666667,91.32575758,94.81363636,96.11060606,95.76969697,25.87272727,25.55757576,25.20909091,24.75909091,25.28787879,24.63787879,4.508837639,4.593854958,2.910131488,1.712298803,1.310951412,1.377592165,0,0,0,0.068315789,-18.95568182,-1.944439394,0,0,1,0,27.87575758,27.94848485,27.83282828,27.10075758,25.72272727,23.65454545,6.984052018,17.49523455,-18.74020909,-16.29436892,409.0782793,2015,8,11,drought_enzo,-0.016290831
528,12/08/2015,1003.465151,NA,1.409272727,1.098863636,0.724,0.000681818,112.8924242,87.93484849,86.72878788,90.98787879,92.95757576,94.19393939,93.45454545,26.37121212,26.04848485,25.65606061,25.24545455,25.75454545,25.15757576,4.431548758,4.726273677,3.181988431,2.366739539,1.973009911,2.156133525,0,0,0,0.044833333,-31.21004545,-3.734,0,0,1,0,28.02272728,27.96363637,27.83232323,27.05378788,25.74318182,23.6949495,7.090902018,7.918581818,-15.75462727,-16.08376285,415.4052236,2015,8,12,drought_enzo,-0.381362173
529,13/08/2015,1002.654545,NA,1.028439394,0.804363637,0.540045455,0.003318182,154.4727273,85.38181818,85.31515151,90.25757576,92.37424242,93.67272727,92.87424242,26.45909091,26,25.56060606,25.16666667,25.68030303,25.11060606,5.369180363,5.228397892,3.436080441,2.531647447,2.13919941,2.341977689,0,0,0,0.043854167,-27.43754546,-4.045560606,0,0,1,0,28.08484849,28.00833334,27.86464647,27,25.68030303,23.62727273,6.790227668,2.698807727,-14.52605,-15.61558104,411.9026146,2015,8,13,drought_enzo,-0.380582874
530,14/08/2015,1002.924243,NA,1.437575758,1.153848485,0.794424242,0.000590909,103.5242424,92.62272727,91.41363636,95.01666667,95.18484848,95.20909091,94.33333333,25.30454546,25.01363636,24.73787879,24.57575758,25.22272727,24.65606061,2.466199321,2.795139722,1.609488212,1.534457617,1.581315651,1.836983419,0,0,0,0,-37.5675,-2.425590909,0,0,1,0,28.19090909,28.09848485,27.88989899,27,25.65530303,23.61363636,8.909150186,5.184668182,-18.88078636,-18.07164164,410.8203234,2015,8,14,drought_enzo,-0.283529596
531,15/08/2015,1003.637879,NA,1.346818182,1.095484848,0.75569697,0.000651515,129.7606061,91.81515152,91.36818182,96.20151515,98.15909091,97.89545455,98.03181818,25.37878788,25.0969697,24.73484848,24.43181818,25.15454545,24.42575758,2.950083815,2.996127711,1.317770058,0.575538256,0.678663495,0.620063761,0,0,0,0.12085,-26.12127273,-1.970484849,0,0,1,0,28.25227273,28.11666667,27.91414141,26.96818182,25.65151515,23.60555556,8.099150577,6.850554545,-20.97668182,-19.34739922,413.8277478,2015,8,15,drought_enzo,0.284332962
532,16/08/2015,1004.389394,NA,1.371742424,1.096939394,0.728015152,0.0065,130.9106061,89.49242424,88.86969697,94.56969697,96.33181818,96.31212121,96.52272727,25.35,25.03939394,24.52575758,24.11666667,24.77878788,24.06666667,3.810423354,3.875132386,1.871659463,1.146887508,1.174969139,1.069012635,0,0,0,0.125883333,-38.89443939,-3.844287879,0.016030303,0,1,0,28.05151515,28.09318182,27.93080808,26.96363636,25.64772727,23.6040404,7.189792041,14.72786591,-21.00098182,-19.55649013,404.244455,2015,8,16,drought_enzo,-0.071108842
533,17/08/2015,1003.680303,NA,1.789575758,1.419575758,0.977242424,0.019833333,137.1287879,81.79545455,80.36666667,84.32575758,87.92727273,89.57424242,88.38787879,25.50606061,25.14393939,24.72878788,23.96363636,24.51212121,24.05606061,6.684192596,6.915838577,5.408301827,3.813251384,3.340082223,3.660496979,0.023151515,0,0,0.072777778,-50.24074242,-5.404045454,0.018181818,0,1,0,28.10555556,28.05378788,27.93333333,26.9530303,25.64848485,23.59949495,6.000535236,12.52684273,-25.32681818,-20.72164164,408.3143774,2015,8,17,drought_enzo,-0.187838501
534,18/08/2015,1003.098485,NA,1.387772727,1.111257576,0.74769697,0.001924242,152.5242424,82.26969697,81.15151515,86.23787879,90.12878788,90.54545455,89.52121212,25.34090909,24.94242424,24.34545455,23.60606061,24.26363636,23.74545455,6.437820051,6.556024659,4.679034902,3.107796933,3.016329483,3.283636788,0.019015152,0,0,0.081533333,-48.57160606,-5.702287879,0,0,1,0,28.07777778,28.07272728,27.91060606,26.94848485,25.60530303,23.56060606,6.844456318,3.712015,-23.68263636,-20.58376285,411.9386048,2015,8,18,drought_enzo,-0.217995958
535,19/08/2015,1003.65,NA,1.734560606,1.358348485,0.911484849,0.011954545,129.1,81.22727273,79.91969697,84.69393939,88.32272727,88.53181818,87.42727273,25.66363636,25.23333333,24.63636364,23.9530303,24.65,24.14242424,6.902971378,7.031509175,5.160293994,3.619310204,3.678629276,3.949673082,0,0,0,0.096016667,-47.70037879,-5.704651515,0,0,1,0,28.07727273,28.06818182,27.9040404,26.90075758,25.55,23.51212121,6.303195686,4.397992273,-23.68865,-19.64891437,412.9432692,2015,8,19,drought_enzo,-0.299141271
536,20/08/2015,1003.160606,NA,1.493863636,1.200363636,0.802606061,0.007833333,145.5090909,85.35,84.74545454,90.19848485,92.66818182,91.95454545,91.58939394,25.84242424,25.41212121,24.7969697,24.30606061,25.07121212,24.41060606,5.251634175,5.259113271,3.285850574,2.330580608,2.653419645,2.70979668,0,0,0,0.032253968,-40.61,-5.084742424,0.016545455,0,1,0,28.10555555,28.03939394,27.9050505,26.8969697,25.55,23.50151515,7.614539005,6.371780455,-25.26840909,-17.54285376,409.7864858,2015,8,20,drought_enzo,-0.311113481
537,21/08/2015,1003.034848,NA,1.655772727,1.315212121,0.907136364,0.028424242,100.5893939,88.86515152,87.10757576,90.69090909,90.83484848,90.79242424,90.9030303,26.27727273,26.02272727,25.73181818,25.59545455,26.27575758,25.53939394,4.15180934,4.627625645,3.296849368,3.113977588,3.227855219,3.090171111,0,0,0,0,-33.59322727,-2.921530303,0,0,1,0,28.19242424,28.09545455,27.92373737,26.85,25.55,23.49090909,4.523206882,2.806260909,-17.66095455,-13.3322477,406.7084321,2015,8,21,drought_enzo,-0.053356362
538,22/08/2015,1002.459091,NA,1.857575758,1.487075758,1.027530303,0.021166667,128.7166667,84.56363636,82.76212121,86.26515152,87.5030303,87.85454545,87.55,25.61818182,25.33181818,25.01515152,24.67272727,25.37727273,24.72878788,5.614454216,6.028123194,4.727089994,4.057234776,4.059635804,4.042980316,0,0,0,0.052761905,-45.30654545,-3.828090909,0.016030303,0,1,0,28.2969697,28.24924243,27.99242424,26.85,25.50681818,23.44747475,5.159965568,6.760627273,-24.56595455,-17.80345982,401.6549611,2015,8,22,drought_enzo,-0.249283475
539,23/08/2015,1003.263636,NA,2.325136364,1.903484849,1.350545455,0.112106061,144.2742424,81.85606061,80.1469697,83.79848485,86.0969697,86.29090909,85.94090909,24.98333333,24.68787879,24.33333333,23.85151515,24.5969697,23.96818182,6.294664448,6.639080639,5.296468869,4.263145852,4.362480577,4.338319894,0,0,0,0,-52.16283333,-4.48480303,0.015787879,0,1,0,28.18838384,28.20681819,28.00555556,26.79166667,25.45378788,23.43434343,5.291640932,6.228538636,-32.00596364,-19.88376285,404.6499899,2015,8,23,drought_enzo,-0.233884673
540,24/08/2015,1003.518182,NA,2.027439394,1.645893939,1.14619697,0.0215,137.3621212,80.61212121,78.87272727,82.82575758,85.4,85.29545455,85.1530303,25.73484848,25.42878788,24.98939394,24.50757576,25.28333333,24.57727273,6.920779001,7.275455333,5.721855401,4.593399743,4.83087246,4.708114192,0,0,0,0.070269841,-45.55659091,-4.625469697,0,0,1,0,28.08585859,28.17878788,28.16060606,26.75,25.45,24.94318182,4.107407427,4.38312,-24.20886364,-17.39133861,399.8658169,2015,8,24,drought_enzo,-0.240390027
541,25/08/2015,1003.20303,NA,1.588030303,1.282863636,0.866,0.001424242,137.8772727,81.86363636,80.26818182,84.33030303,86.00454545,85.81666667,85.79242424,25.93030303,25.61212121,25.20606061,24.87424242,25.62575758,24.85454545,6.632975273,6.949139648,5.375683371,4.550569291,4.789415407,4.621236067,0,0,0,0.075181818,-40.92357576,-4.47410606,0,0,1,0,28.14141414,28.19015152,28.14772727,26.74848485,25.44924242,24.90075758,5.045902745,2.826934364,-21.53365909,-16.39588407,406.2046091,2015,8,25,drought_enzo,-0.081788458
542,26/08/2015,1003.222727,NA,1.093090909,0.846787879,0.537515151,0.000833333,102.7787879,83.73181818,82.2,86.12575757,86.96060606,87.03484849,87.32575758,26.18484849,25.86666667,25.46969697,25.22272727,25.92575758,25.07121212,5.966400146,6.338977616,4.888687134,4.396785671,4.496449482,4.227418828,0,0,0,0.06005,-33.74678788,-3.868590909,0,0,1,0,28.14646465,28.26212122,28.1530303,26.65227273,25.43787879,24.89848485,6.474120023,6.626575455,-21.12501364,-14.63679316,418.1298102,2015,8,26,drought_enzo,-0.308684778
543,27/08/2015,1002.872727,NA,1.341863636,1.041939394,0.679575758,0.000787879,110.2924242,86.06060606,84.94090909,88.96060606,89.63636364,89.34090909,89.90757576,25.60454546,25.2530303,24.82272727,24.56515152,25.32424243,24.41969697,5.200030223,5.415070368,3.888949779,3.364901141,3.579542797,3.254226489,0,0,0,0,-41.80863636,-4.114590909,0,0,1,0,28.18989899,28.2969697,28.15,26.65,25.39924242,24.85909091,6.933121082,4.663662727,-21.71500455,-16.98982346,406.2138551,2015,8,27,drought_enzo,-0.247766959
544,28/08/2015,1002.939394,NA,1.389545455,1.103636364,0.719848485,0.000166667,128.8878788,85.74090909,84.1469697,88.36515152,89.51818182,88.8530303,89.61818182,26.15151515,25.8469697,25.40909091,25.12727273,25.94848485,24.99393939,5.216573801,5.61514699,4.04318779,3.475825822,3.851020305,3.433821833,0,0,0,0,-37.80390909,-4.259590909,0,0,1,0,28.15757576,28.28484849,28.16439394,26.64469697,25.36893939,24.85,5.164871023,7.286238636,-20.37792273,-14.55649013,404.8834328,2015,8,28,drought_enzo,-0.316494125
545,29/08/2015,1003.04697,NA,1.916893939,1.583030303,1.111469697,0.024151515,139.1333333,82.83484849,81.21212121,84.91060606,86.57424242,86.6969697,87.63787879,26.4969697,26.20454545,25.85606061,25.55151515,26.29393939,25.37878788,6.516652318,6.862508366,5.370238697,4.507241803,4.639325619,4.103053878,0,0,0,0,-38.70030303,-4.014954545,0,0,1,0,28.23232323,28.29621212,28.16287879,26.6,25.35,24.85,5.342904191,7.121013636,-25.18327273,-13.76406589,403.803078,2015,8,29,drought_enzo,-0.226792088
546,30/08/2015,1004.209091,NA,1.891606061,1.540621212,1.062015151,0.050181818,143.7818182,80.52575758,78.31969697,81.87575758,82.72575758,82.48181818,82.97727273,26.16666667,25.9530303,25.59242424,25.34393939,26.16818182,25.31363636,7.354597027,7.950258437,6.517830338,5.884514218,6.181718984,5.742214544,0,0,0,0.158166667,-45.5670303,-3.676060606,0,0,1,0,28.37929293,28.36212122,28.23106061,27.75454545,25.34924242,24.85,4.476463236,5.532777273,-28.01009091,-16.16764972,402.3267918,2015,8,30,drought_enzo,-0.141489727
547,31/08/2015,1003.665152,NA,1.180833333,0.89519697,0.564060606,0,130.1424243,79.8969697,78.57121212,83.50757576,84.18030303,84.09090909,81.77575758,25.89393939,25.54090909,24.99090909,24.73636364,25.52575758,25.45454546,7.348282724,7.595953248,5.778467423,5.28470499,5.46991607,6.231829959,0,0,0,0.043133333,-40.76537879,-4.560424242,0,0,1,0,28.41161616,28.38939394,28.25075758,26.98282828,25.36287879,24.85378788,5.929819186,4.957124091,-24.04922727,-17.1292174,411.5272478,2015,8,31,drought_enzo,-0.178551908
548,01/09/2015,1003.871212,NA,1.498090909,1.191545455,0.797606061,0.003712121,123.369697,79.24090909,77.62424242,82.04545455,83.52121212,83.89393939,81.65,25.71969697,25.41969697,24.97272727,24.67727273,25.42878788,25.32424242,7.42262612,7.822121582,6.192894214,5.36676626,5.419763935,6.127998775,0,0,0,0.042983333,-36.93121212,-4.462287879,0,0,1,0,28.26969697,28.33939394,28.28030303,26.97121212,25.36287879,24.85227273,2.787677859,16.28990091,-26.52595455,-16.70497497,407.556854,2015,9,1,drought_enzo,-0.188984269
549,02/09/2015,1003.254545,NA,1.939530303,1.575378788,1.112287879,0.020363636,131.1075758,78.97424243,77.44090909,80.87121212,81.26666667,81.63939394,79.4969697,25.83030303,25.48030303,25.16818182,25.03939394,25.77272727,25.64242424,7.597447848,7.823500557,6.468870446,6.088813244,6.199662423,6.865922507,0,0,0,0.066378788,-42.71674242,-4.167787879,0,0,1,0,28.24191919,28.29772728,28.12272727,25.73939394,25.3,23.30555556,5.20542015,9.826081818,-28.47536364,-16.0292174,397.4286581,2015,9,2,drought_enzo,-0.287420027
550,03/09/2015,1004.343939,NA,1.685818182,1.345606061,0.917712121,0.003393939,141.8439394,82.6469697,81.11363636,85.13181818,85.78939394,84.99848485,83.10909091,26.21212121,25.86666667,25.43787879,25.28181818,26.14545455,25.96363636,6.400750422,6.721740601,5.137709933,4.697146893,5.204827746,5.788161591,0,0,0,0.061984127,-36.93460606,-4.541242424,0,0,1,0,28.23282828,28.28484849,28.1050505,25.21717172,25.3,23.3030303,5.833652968,7.05395,-24.41277273,-14.26103558,404.0843425,2015,9,3,drought_enzo,-0.240005532
551,04/09/2015,1005.04,NA,1.733533333,1.409466667,0.996233333,0.034,102.9916667,93.39333333,91.63166667,94.43166667,93.955,92.68166667,90.855,24.70333333,24.52166667,24.42333333,24.69,25.47,25.285,2.240182321,2.739258256,1.85407518,2.08766608,2.609530139,3.165596875,0,0,0,0.076833333,-26.73415,0.127566667,0,0,1,0,28.25277778,28.295,28.10333333,25.43277778,25.32583333,23.27888889,5.39086175,43.84637273,-20.70190909,-20.37783794,423.8771595,2015,9,4,drought_enzo,-0.132276098
552,05/09/2015,1005.3,NA,1.549106061,1.201318182,0.831863636,0.002560606,115.8515152,89.97424242,88.66969697,92.00909091,90.90151515,90.71363636,88.95757576,25.14393939,24.82878788,24.58787879,24.63030303,25.3969697,25.26363636,3.609249446,3.884648854,2.725176339,2.96803625,3.103704454,3.648791851,0,0,0,0.14155,-42.30413636,-2.899818182,0,0,1,0,28.15656566,28.27348485,28.11060606,25.07525253,25.49848485,23.2989899,7.897878245,4.242056091,-23.46359091,-22.08376285,426.1734101,2015,9,5,drought_enzo,-0.120079349
553,06/09/2015,1004.292424,NA,1.587954545,1.278469697,0.910257576,0.002090909,90.82272728,91.69090909,90.29545455,93.48484849,91.31666667,90.31212121,88.81969697,24.87575758,24.58787879,24.38484849,24.60454545,25.48484849,25.26060606,2.877376971,3.217580449,2.171653976,2.81522204,3.262637359,3.70460549,0,0,0,0.042047619,-38.93728788,-2.25919697,0,0,1,0,27.98131313,28.19469697,28.1010101,24.2969697,25.41515152,23.29848485,7.121106395,6.746053182,-21.79755909,-20.55800528,436.4080041,2015,9,6,drought_enzo,-0.261653417
554,07/09/2015,1003.998485,NA,1.500969697,1.159924242,0.764181818,0,124.0242424,85.22272727,84.64393939,89.27272727,90.19545455,90.20757576,88.23484848,25.47575758,25.00454545,24.51363636,24.24393939,24.91818182,24.79242424,5.362204621,5.312305402,3.622697346,3.090130926,3.17946684,3.787557594,0,0,0,0.017936508,-44.35760606,-5.146409091,0,0,1,0,28.06010101,28.24343434,28.07626263,24.12878788,22.86212121,23.31464646,6.008872059,11.37086818,-22.85027727,-22.04891437,420.6280459,2015,9,7,drought_enzo,-0.597825341
555,08/09/2015,1003.49697,NA,1.496666667,1.156606061,0.809530303,0.005621212,109.4909091,85.71363636,84.60909091,88.16969697,87.13636364,87.59242424,85.87575758,25.53484848,25.14545454,24.85,24.96060606,25.58787879,25.41363636,5.118155358,5.306664627,4.038775784,4.274993853,4.199659714,4.72727393,0,0,0,0.06969697,-40.49939394,-3.611545455,0,0,1,0,28.03888889,28.18636364,28.02676768,24.00707071,22.79292929,23.3030303,8.506212877,8.056304545,-25.26225,-18.92467195,429.4446969,2015,9,8,drought_enzo,-0.312294497
556,09/09/2015,1004.771212,NA,1.444863636,1.19119697,0.855863636,0.002560606,134.9454545,83.25909091,82.61363636,86.54090909,85.43181818,85.59848485,84.27878788,26.04393939,25.67575758,25.35151515,25.5469697,26.22575758,25.97272727,5.883004679,5.956539095,4.57035467,4.954706946,5.038049528,5.411104004,0,0,0,0,-36.52618182,-3.335681818,0,0,1,0,28.17777778,28.22979798,28.00656566,23.91969697,22.76717172,23.32121212,7.881560705,21.4036,-26.68960455,-16.52012649,425.8203809,2015,9,9,drought_enzo,-0.438206418
557,10/09/2015,1004.513636,NA,1.27580303,1.041666667,0.719636364,1.52E-05,120.230303,86.01060606,84.98030303,88.91818182,86.50757576,85.91060606,85.26666667,25.51818182,25.15454545,24.86060606,25.34090909,26.14242424,25.7030303,4.773515372,5.001463183,3.693279552,4.563899575,4.956747284,5.050490285,0,0,0,0.05595,-28.20689394,-2.168439394,0,0,1,0,28.16818182,28.25656566,28.00606061,23.83535354,22.76666667,23.31969697,5.197472873,16.43386409,-21.48150455,-15.78073255,424.4529935,2015,9,10,drought_enzo,-0.372151998
558,11/09/2015,1003.615151,NA,1.495257576,1.204530303,0.83419697,0.010424242,145.3924242,79.33939394,78.45151515,82.00454546,80.37878788,81.19848485,80.68030303,25.70909091,25.26969697,24.96666667,25.22727273,25.88939394,25.44393939,7.297879658,7.386083509,6.105974523,6.578763701,6.465830564,6.485695438,0,0,0,0.124777778,-41.36633333,-3.651742424,0,0,1,0,28.13484849,28.2449495,28.0040404,23.76717172,22.75252525,23.31111111,6.982932809,8.354627273,-23.00786364,-17.17012649,NA,2015,9,11,drought_enzo,-0.365398001
559,12/09/2015,1003.9,NA,1.723454546,1.394121212,0.946348485,0.026590909,134.2409091,82.2939394,81.53181818,85.15909091,83.30606061,82.97121212,82.46818182,25.4469697,24.98787879,24.66666667,24.95757576,25.71969697,25.2469697,6.116267055,6.183965467,4.907352198,5.469224354,5.789512711,5.802198419,0,0,0,0.076333333,-46.67957576,-3.661924242,0,0,1,0,28.13181818,28.21060606,27.9949495,23.71414141,22.69949495,23.3010101,6.3228905,8.114001818,-27.67781818,-17.1792174,417.6921986,2015,9,12,drought_enzo,-0.264319632
560,13/09/2015,1003.15303,NA,1.326181818,1.084909091,0.737787879,0,129.3939394,84.12272727,83.80757576,87.68939394,85.66363636,84.49545455,84.14242424,25.41212121,24.84242424,24.48333333,24.80606061,25.69545455,25.18636364,5.392794502,5.329006767,4.011785034,4.683918021,5.291088395,5.262184461,0,0,0,0.032424242,-38.98137879,-3.850136364,0,0,1,0,28.18888889,28.21111111,27.98686869,23.64090909,22.69949495,23.28383838,7.200885973,5.035809091,-19.81960909,-17.19133861,440.3113773,2015,9,13,haze_enzo,-0.29871586
561,14/09/2015,1002.607576,NA,1.861454545,1.508909091,1.044030303,0.022681818,87.16212121,85.38030303,84.51666667,87.51515151,83.56515152,83.35,83.19393939,26.62424242,26.21060606,26.05454545,26.74848485,27.46060606,26.90757576,5.291842509,5.427239066,4.330759117,5.857407845,6.168694266,6.021406541,0,0,0,0.033571429,-29.405,-1.86230303,0,0,1,0,28.21818182,28.23030303,27.9979798,23.62878788,22.73030303,23.26616162,6.287790809,6.671627727,-20.03922727,-10.88073255,423.7593381,2015,9,14,haze_enzo,-0.23645275
562,15/09/2015,1001.781818,NA,1.265833333,1.05019697,0.738075758,0.148833333,121.4893939,86.97424243,87.36363636,91.28787879,86.73333333,85.74848485,85.71969697,25.85,25.26969697,25.00454545,25.78484848,26.63333333,26.05,4.442222312,4.17876612,2.875999667,4.509390561,5.074327439,4.907956452,0,0,0,0,-27.31071212,-2.088136364,0,0,1,0,28.35707071,28.31414141,28.00606061,23.5979798,22.68181818,23.26616162,7.848366891,8.632272727,-17.12830455,-13.77770225,429.2740537,2015,9,15,haze_enzo,-0.344062236
563,16/09/2015,1001.607576,NA,1.491363636,1.225742424,0.859818182,0.212030303,114.4378788,83.32424242,83.04090909,86.42878788,83.23939394,83.55151515,83.22121212,26.5030303,25.96818182,25.77121212,26.33484849,27.01818182,26.52424243,6.006144906,5.880043001,4.626673048,5.807338934,5.912111017,5.850868439,0,0,0,0.016031746,-27.74493939,-2.410242424,0,0,1,0,28.30555555,28.35808081,28.03282828,23.53333333,22.68787879,23.26060606,6.938319582,7.879434545,-22.7332,-12.01406589,413.2992534,2015,9,16,haze_enzo,-0.342364414
